"site","sensor_number","date_time","date","time","temp_durafet_c","p_h","tide","temp_c","temp_hobo_c"
"Bodega Bay",3,2021-09-28 10:00:00,"09/28/2021","10:00:00",13.96852905,7.782133943,3.645333,14.5833333333333,14.5833333333333
"Bodega Bay",3,2021-09-28 10:15:00,"09/28/2021","10:15:00",13.97006094,7.777602557,3.631213,14.5833333333333,14.5833333333333
"Bodega Bay",3,2021-09-28 10:30:00,"09/28/2021","10:30:00",13.99836248,7.778839679,3.619931,14.6277777777778,14.6277777777778
"Bodega Bay",3,2021-09-28 10:45:00,"09/28/2021","10:45:00",13.99150201,7.76701802,3.611898,14.6166666666667,14.6166666666667
"Bodega Bay",3,2021-09-28 11:00:00,"09/28/2021","11:00:00",13.97668591,7.761598064,3.607469,14.6055555555556,14.6055555555556
"Bodega Bay",3,2021-09-28 11:15:00,"09/28/2021","11:15:00",14.01584386,7.739171857,3.60734,14.6666666666667,14.6666666666667
"Bodega Bay",3,2021-09-28 11:30:00,"09/28/2021","11:30:00",14.06748781,7.750642394,3.616149,14.7222222222222,14.7222222222222
"Bodega Bay",3,2021-09-28 11:45:00,"09/28/2021","11:45:00",14.10855318,7.76619905,3.635496,14.7666666666667,14.7666666666667
"Bodega Bay",3,2021-09-28 12:00:00,"09/28/2021","12:00:00",14.12082708,7.775449576,3.665529,14.7555555555556,14.7555555555556
"Bodega Bay",3,2021-09-28 12:15:00,"09/28/2021","12:15:00",14.1326853,7.79237349,3.706242,14.7888888888889,14.7888888888889
"Bodega Bay",3,2021-09-28 12:30:00,"09/28/2021","12:30:00",14.16032459,7.79027772,3.757216,14.8111111111111,14.8111111111111
"Bodega Bay",3,2021-09-28 12:45:00,"09/28/2021","12:45:00",14.17248228,7.773885326,3.817951,14.8,14.8
"Bodega Bay",3,2021-09-28 13:00:00,"09/28/2021","13:00:00",14.17153558,7.748730017,3.887447,14.8166666666667,14.8166666666667
"Bodega Bay",3,2021-09-28 13:15:00,"09/28/2021","13:15:00",14.17480264,7.763581324,3.964707,14.8277777777778,14.8277777777778
"Bodega Bay",3,2021-09-28 13:30:00,"09/28/2021","13:30:00",14.17640564,7.786839509,4.048175,14.8277777777778,14.8277777777778
"Bodega Bay",3,2021-09-28 13:45:00,"09/28/2021","13:45:00",14.19352084,7.782992962,4.136388,14.8166666666667,14.8166666666667
"Bodega Bay",3,2021-09-28 14:00:00,"09/28/2021","14:00:00",14.17954699,7.783018323,4.227311,14.8111111111111,14.8111111111111
"Bodega Bay",3,2021-09-28 14:15:00,"09/28/2021","14:15:00",14.18603159,7.769515963,4.319092,14.8166666666667,14.8166666666667
"Bodega Bay",3,2021-09-28 14:30:00,"09/28/2021","14:30:00",14.18324635,7.789475275,4.409445,14.8166666666667,14.8166666666667
"Bodega Bay",3,2021-09-28 14:45:00,"09/28/2021","14:45:00",14.17892038,7.794478826,4.495981,14.7777777777778,14.7777777777778
"Bodega Bay",3,2021-09-28 15:00:00,"09/28/2021","15:00:00",14.15614284,7.775914619,4.576518,14.8,14.8
"Bodega Bay",3,2021-09-28 15:15:00,"09/28/2021","15:15:00",14.13901876,7.733424988,4.648529,14.7777777777778,14.7777777777778
"Bodega Bay",3,2021-09-28 15:30:00,"09/28/2021","15:30:00",14.1015575,7.691658374,4.70985,14.7111111111111,14.7111111111111
"Bodega Bay",3,2021-09-28 15:45:00,"09/28/2021","15:45:00",14.08320304,7.656187388,4.758157,14.7,14.7
"Bodega Bay",3,2021-09-28 16:00:00,"09/28/2021","16:00:00",14.07234084,7.625840508,4.791525,14.7,14.7
"Bodega Bay",3,2021-09-28 16:15:00,"09/28/2021","16:15:00",14.05082585,7.603567717,4.808094,14.6777777777778,14.6777777777778
"Bodega Bay",3,2021-09-28 16:30:00,"09/28/2021","16:30:00",13.99851528,7.584925579,4.806665,14.6388888888889,14.6388888888889
"Bodega Bay",3,2021-09-28 16:45:00,"09/28/2021","16:45:00",13.95855457,7.562845748,4.787315,14.5722222222222,14.5722222222222
"Bodega Bay",3,2021-09-28 17:00:00,"09/28/2021","17:00:00",13.93320983,7.592590561,4.749452,14.5722222222222,14.5722222222222
"Bodega Bay",3,2021-09-28 17:15:00,"09/28/2021","17:15:00",13.91194798,7.617332916,4.692711,14.5277777777778,14.5277777777778
"Bodega Bay",3,2021-09-28 17:30:00,"09/28/2021","17:30:00",13.8781894,7.609085339,4.617126,14.5,14.5
"Bodega Bay",3,2021-09-28 17:45:00,"09/28/2021","17:45:00",13.83592726,7.587623447,4.522785,14.4444444444444,14.4444444444444
"Bodega Bay",3,2021-09-28 18:00:00,"09/28/2021","18:00:00",13.80960982,7.573748145,4.410352,14.4222222222222,14.4222222222222
"Bodega Bay",3,2021-09-28 18:15:00,"09/28/2021","18:15:00",13.79243552,7.562836288,4.280897,14.4,14.4
"Bodega Bay",3,2021-09-28 18:30:00,"09/28/2021","18:30:00",13.76241147,7.577745239,4.135332,14.4,14.4
"Bodega Bay",3,2021-09-28 18:45:00,"09/28/2021","18:45:00",13.70880197,7.595552106,3.9753,14.3166666666667,14.3166666666667
"Bodega Bay",3,2021-09-28 19:00:00,"09/28/2021","19:00:00",13.68135485,7.586601549,3.802766,14.2833333333333,14.2833333333333
"Bodega Bay",3,2021-09-28 19:15:00,"09/28/2021","19:15:00",13.65578448,7.632713743,3.619307,14.3055555555556,14.3055555555556
"Bodega Bay",3,2021-09-28 19:30:00,"09/28/2021","19:30:00",13.64220601,7.735287499,3.427281,14.2611111111111,14.2611111111111
"Bodega Bay",3,2021-09-28 19:45:00,"09/28/2021","19:45:00",13.62016654,7.787539721,3.229226,14.2388888888889,14.2388888888889
"Bodega Bay",3,2021-09-28 20:00:00,"09/28/2021","20:00:00",13.59763177,7.811649336,3.027075,14.2055555555556,14.2055555555556
"Bodega Bay",3,2021-09-28 20:15:00,"09/28/2021","20:15:00",13.56643735,7.801932981,2.823499,14.1666666666667,14.1666666666667
"Bodega Bay",3,2021-09-28 20:30:00,"09/28/2021","20:30:00",13.5463647,7.782912514,2.621171,14.1666666666667,14.1666666666667
"Bodega Bay",3,2021-09-28 20:45:00,"09/28/2021","20:45:00",13.53156936,7.786474781,2.422007,14.1444444444444,14.1444444444444
"Bodega Bay",3,2021-09-28 21:00:00,"09/28/2021","21:00:00",13.50861704,7.78137178,2.228543,14.1111111111111,14.1111111111111
"Bodega Bay",3,2021-09-28 21:15:00,"09/28/2021","21:15:00",13.48223194,7.758957979,2.04315,14.1111111111111,14.1111111111111
"Bodega Bay",3,2021-09-28 21:30:00,"09/28/2021","21:30:00",13.45423731,7.736119097,1.867388,14.0777777777778,14.0777777777778
"Bodega Bay",3,2021-09-28 21:45:00,"09/28/2021","21:45:00",13.42625012,7.717307183,1.703273,14.0277777777778,14.0277777777778
"Bodega Bay",3,2021-09-28 22:00:00,"09/28/2021","22:00:00",13.40200673,7.712928854,1.552543,14.0166666666667,14.0166666666667
"Bodega Bay",3,2021-09-28 22:15:00,"09/28/2021","22:15:00",13.39021474,7.726042451,1.416177,14.0277777777778,14.0277777777778
"Bodega Bay",3,2021-09-28 22:30:00,"09/28/2021","22:30:00",13.37710382,7.716358931,1.29544,13.9833333333333,13.9833333333333
"Bodega Bay",3,2021-09-28 22:45:00,"09/28/2021","22:45:00",13.37334461,7.702625948,1.191274,14.0277777777778,14.0277777777778
"Bodega Bay",3,2021-09-28 23:00:00,"09/28/2021","23:00:00",13.3663981,7.687230967,1.104015,14.0055555555556,14.0055555555556
"Bodega Bay",3,2021-09-28 23:15:00,"09/28/2021","23:15:00",13.36215711,7.669630243,1.034131,13.9944444444444,13.9944444444444
"Bodega Bay",3,2021-09-28 23:30:00,"09/28/2021","23:30:00",13.35764332,7.661881861,0.981783,13.9833333333333,13.9833333333333
"Bodega Bay",3,2021-09-28 23:45:00,"09/28/2021","23:45:00",13.35847231,7.659206846,0.946752,13.9944444444444,13.9944444444444
"Bodega Bay",3,2021-09-29 00:00:00,"09/29/2021","00:00:00",13.35382207,7.696157359,0.92882,13.9722222222222,13.9722222222222
"Bodega Bay",3,2021-09-29 00:15:00,"09/29/2021","00:15:00",13.34337196,7.729107709,0.927788,13.9833333333333,13.9833333333333
"Bodega Bay",3,2021-09-29 00:30:00,"09/29/2021","00:30:00",13.32661666,7.733562139,0.945207,13.9611111111111,13.9611111111111
"Bodega Bay",3,2021-09-29 00:45:00,"09/29/2021","00:45:00",13.33961767,7.72722229,0.980713,13.95,13.95
"Bodega Bay",3,2021-09-29 01:00:00,"09/29/2021","01:00:00",13.34629274,7.720275505,1.033159,13.9944444444444,13.9944444444444
"Bodega Bay",3,2021-09-29 01:15:00,"09/29/2021","01:15:00",13.36093397,7.737394342,1.101489,14.0055555555556,14.0055555555556
"Bodega Bay",3,2021-09-29 01:30:00,"09/29/2021","01:30:00",13.36845462,7.753483395,1.18432,14.0055555555556,14.0055555555556
"Bodega Bay",3,2021-09-29 01:45:00,"09/29/2021","01:45:00",13.36728632,7.742428596,1.280544,13.9833333333333,13.9833333333333
"Bodega Bay",3,2021-09-29 02:00:00,"09/29/2021","02:00:00",13.36119532,7.725887431,1.388645,14.0055555555556,14.0055555555556
"Bodega Bay",3,2021-09-29 02:15:00,"09/29/2021","02:15:00",13.34907448,7.715596631,1.507523,13.9722222222222,13.9722222222222
"Bodega Bay",3,2021-09-29 02:30:00,"09/29/2021","02:30:00",13.3408732,7.717807444,1.635587,13.9722222222222,13.9722222222222
"Bodega Bay",3,2021-09-29 02:45:00,"09/29/2021","02:45:00",13.30073025,7.71026047,1.771765,13.9055555555556,13.9055555555556
"Bodega Bay",3,2021-09-29 03:00:00,"09/29/2021","03:00:00",13.29636514,7.69470448,1.914412,13.9277777777778,13.9277777777778
"Bodega Bay",3,2021-09-29 03:15:00,"09/29/2021","03:15:00",13.27880276,7.67461141,2.062464,13.9055555555556,13.9055555555556
"Bodega Bay",3,2021-09-29 03:30:00,"09/29/2021","03:30:00",13.26064793,7.665620126,2.214225,13.8777777777778,13.8777777777778
"Bodega Bay",3,2021-09-29 03:45:00,"09/29/2021","03:45:00",13.24531002,7.653849718,2.368608,13.8555555555556,13.8555555555556
"Bodega Bay",3,2021-09-29 04:00:00,"09/29/2021","04:00:00",13.21369546,7.63962617,2.523858,13.8333333333333,13.8333333333333
"Bodega Bay",3,2021-09-29 04:15:00,"09/29/2021","04:15:00",13.19154912,7.637853492,2.678846,13.8,13.8
"Bodega Bay",3,2021-09-29 04:30:00,"09/29/2021","04:30:00",13.13982991,7.641648574,2.831767,13.7444444444444,13.7444444444444
"Bodega Bay",3,2021-09-29 04:45:00,"09/29/2021","04:45:00",13.10136471,7.630885781,2.981453,13.7166666666667,13.7166666666667
"Bodega Bay",3,2021-09-29 05:00:00,"09/29/2021","05:00:00",13.06641499,7.617715132,3.126093,13.6611111111111,13.6611111111111
"Bodega Bay",3,2021-09-29 05:15:00,"09/29/2021","05:15:00",13.02012058,7.604145595,3.264517,13.6166666666667,13.6166666666667
"Bodega Bay",3,2021-09-29 05:30:00,"09/29/2021","05:30:00",12.97369856,7.587979291,3.394991,13.5777777777778,13.5777777777778
"Bodega Bay",3,2021-09-29 05:45:00,"09/29/2021","05:45:00",12.8755912,7.577752213,3.516415,13.4333333333333,13.4333333333333
"Bodega Bay",3,2021-09-29 06:00:00,"09/29/2021","06:00:00",12.77251158,7.568903103,3.627248,13.3611111111111,13.3611111111111
"Bodega Bay",3,2021-09-29 06:15:00,"09/29/2021","06:15:00",12.74269874,7.561824596,3.726564,13.3611111111111,13.3611111111111
"Bodega Bay",3,2021-09-29 06:30:00,"09/29/2021","06:30:00",12.7095082,7.556104372,3.813146,13.3388888888889,13.3388888888889
"Bodega Bay",3,2021-09-29 06:45:00,"09/29/2021","06:45:00",12.6415512,7.555200583,3.886359,13.2222222222222,13.2222222222222
"Bodega Bay",3,2021-09-29 07:00:00,"09/29/2021","07:00:00",12.57273262,7.560838808,3.945442,13.1666666666667,13.1666666666667
"Bodega Bay",3,2021-09-29 07:15:00,"09/29/2021","07:15:00",12.48701252,7.580737911,3.990155,13.0833333333333,13.0833333333333
"Bodega Bay",3,2021-09-29 07:30:00,"09/29/2021","07:30:00",12.462854,7.585542477,4.0203,13.0833333333333,13.0833333333333
"Bodega Bay",3,2021-09-29 07:45:00,"09/29/2021","07:45:00",12.43813336,7.600891443,4.03611,13.0722222222222,13.0722222222222
"Bodega Bay",3,2021-09-29 08:00:00,"09/29/2021","08:00:00",12.3962455,7.599868563,4.038438,13.0055555555556,13.0055555555556
"Bodega Bay",3,2021-09-29 08:15:00,"09/29/2021","08:15:00",12.33235163,7.592746957,4.032771,12.9444444444444,12.9444444444444
"Bodega Bay",3,2021-09-29 08:30:00,"09/29/2021","08:30:00",12.29151302,7.585401707,4.020939,12.8888888888889,12.8888888888889
"Bodega Bay",3,2021-09-29 08:45:00,"09/29/2021","08:45:00",12.28537667,7.579312619,4.003477,12.9111111111111,12.9111111111111
"Bodega Bay",3,2021-09-29 09:00:00,"09/29/2021","09:00:00",12.27442082,7.598306983,3.981014,12.8888888888889,12.8888888888889
"Bodega Bay",3,2021-09-29 09:15:00,"09/29/2021","09:15:00",12.26078713,7.608167333,3.954263,12.9,12.9
"Bodega Bay",3,2021-09-29 09:30:00,"09/29/2021","09:30:00",12.25955765,7.606080243,3.924012,12.9,12.9
"Bodega Bay",3,2021-09-29 09:45:00,"09/29/2021","09:45:00",12.26060785,7.603726851,3.891108,12.8888888888889,12.8888888888889
"Bodega Bay",3,2021-09-29 10:00:00,"09/29/2021","10:00:00",12.26924368,7.596835537,3.856445,12.9111111111111,12.9111111111111
"Bodega Bay",3,2021-09-29 10:15:00,"09/29/2021","10:15:00",12.28002115,7.603433109,3.820947,12.9333333333333,12.9333333333333
"Bodega Bay",3,2021-09-29 10:30:00,"09/29/2021","10:30:00",12.31077929,7.603488799,3.78555,12.9722222222222,12.9722222222222
"Bodega Bay",3,2021-09-29 10:45:00,"09/29/2021","10:45:00",12.3381128,7.595477968,3.751189,12.9944444444444,12.9944444444444
"Bodega Bay",3,2021-09-29 11:00:00,"09/29/2021","11:00:00",12.36847573,7.582689497,3.718777,13.0388888888889,13.0388888888889
"Bodega Bay",3,2021-09-29 11:15:00,"09/29/2021","11:15:00",12.40799634,7.571371491,3.689189,13.0722222222222,13.0722222222222
"Bodega Bay",3,2021-09-29 11:30:00,"09/29/2021","11:30:00",12.43671383,7.561991154,3.663246,13.0833333333333,13.0833333333333
"Bodega Bay",3,2021-09-29 11:45:00,"09/29/2021","11:45:00",12.45943037,7.554044703,3.641701,13.1166666666667,13.1166666666667
"Bodega Bay",3,2021-09-29 12:00:00,"09/29/2021","12:00:00",12.47232487,7.548049025,3.625222,13.1333333333333,13.1333333333333
"Bodega Bay",3,2021-09-29 12:15:00,"09/29/2021","12:15:00",12.49399773,7.542556766,3.614381,13.1333333333333,13.1333333333333
"Bodega Bay",3,2021-09-29 12:30:00,"09/29/2021","12:30:00",12.51466139,7.53860553,3.609643,13.1666666666667,13.1666666666667
"Bodega Bay",3,2021-09-29 12:45:00,"09/29/2021","12:45:00",12.54789779,7.534107946,3.612945,13.2111111111111,13.2111111111111
"Bodega Bay",3,2021-09-29 13:00:00,"09/29/2021","13:00:00",12.57753064,7.526982201,3.628411,13.2555555555556,13.2555555555556
"Bodega Bay",3,2021-09-29 13:15:00,"09/29/2021","13:15:00",12.59437679,7.52736117,3.656304,13.2555555555556,13.2555555555556
"Bodega Bay",3,2021-09-29 13:30:00,"09/29/2021","13:30:00",12.63818743,7.531179053,3.696435,13.2944444444444,13.2944444444444
"Bodega Bay",3,2021-09-29 13:45:00,"09/29/2021","13:45:00",12.7071586,7.529048666,3.748326,13.3833333333333,13.3833333333333
"Bodega Bay",3,2021-09-29 14:00:00,"09/29/2021","14:00:00",12.77799602,7.536227005,3.811001,13.4555555555556,13.4555555555556
"Bodega Bay",3,2021-09-29 14:15:00,"09/29/2021","14:15:00",12.85818809,7.540412035,3.883319,13.5444444444444,13.5444444444444
"Bodega Bay",3,2021-09-29 14:30:00,"09/29/2021","14:30:00",12.96592205,7.533996183,3.963883,13.6833333333333,13.6833333333333
"Bodega Bay",3,2021-09-29 14:45:00,"09/29/2021","14:45:00",13.06178935,7.531164981,4.050768,13.7555555555556,13.7555555555556
"Bodega Bay",3,2021-09-29 15:00:00,"09/29/2021","15:00:00",13.15035551,7.524822141,4.142057,13.8333333333333,13.8333333333333
"Bodega Bay",3,2021-09-29 15:15:00,"09/29/2021","15:15:00",13.20177132,7.542147534,4.235559,13.8888888888889,13.8888888888889
"Bodega Bay",3,2021-09-29 15:30:00,"09/29/2021","15:30:00",13.24155786,7.540499433,4.329021,13.8944444444444,13.8944444444444
"Bodega Bay",3,2021-09-29 15:45:00,"09/29/2021","15:45:00",13.27336461,7.531410135,4.419794,13.9277777777778,13.9277777777778
"Bodega Bay",3,2021-09-29 16:00:00,"09/29/2021","16:00:00",13.29384196,7.524064721,4.505473,13.9388888888889,13.9388888888889
"Bodega Bay",3,2021-09-29 16:15:00,"09/29/2021","16:15:00",13.29158449,7.517014069,4.58363,13.9277777777778,13.9277777777778
"Bodega Bay",3,2021-09-29 16:30:00,"09/29/2021","16:30:00",13.2400696,7.51131767,4.651663,13.8666666666667,13.8666666666667
"Bodega Bay",3,2021-09-29 16:45:00,"09/29/2021","16:45:00",13.17586262,7.49739691,4.707335,13.7777777777778,13.7777777777778
"Bodega Bay",3,2021-09-29 17:00:00,"09/29/2021","17:00:00",13.11651855,7.49144202,4.748537,13.7277777777778,13.7277777777778
"Bodega Bay",3,2021-09-29 17:15:00,"09/29/2021","17:15:00",13.07431244,7.48681448,4.773271,13.6944444444444,13.6944444444444
"Bodega Bay",3,2021-09-29 17:30:00,"09/29/2021","17:30:00",13.06425667,7.484995551,4.779974,13.6833333333333,13.6833333333333
"Bodega Bay",3,2021-09-29 17:45:00,"09/29/2021","17:45:00",13.04953837,7.478131727,4.768358,13.6944444444444,13.6944444444444
"Bodega Bay",3,2021-09-29 18:00:00,"09/29/2021","18:00:00",13.03436844,7.483556086,4.738222,13.6722222222222,13.6722222222222
"Bodega Bay",3,2021-09-29 18:15:00,"09/29/2021","18:15:00",13.03194553,7.476800215,4.689005,13.6722222222222,13.6722222222222
"Bodega Bay",3,2021-09-29 18:30:00,"09/29/2021","18:30:00",13.02270599,7.478662556,4.620631,13.6611111111111,13.6611111111111
"Bodega Bay",3,2021-09-29 18:45:00,"09/29/2021","18:45:00",13.01075345,7.47874364,4.533066,13.65,13.65
"Bodega Bay",3,2021-09-29 19:00:00,"09/29/2021","19:00:00",13.006438,7.474687352,4.426822,13.65,13.65
"Bodega Bay",3,2021-09-29 19:15:00,"09/29/2021","19:15:00",13.01637388,7.467202434,4.302812,13.6388888888889,13.6388888888889
"Bodega Bay",3,2021-09-29 19:30:00,"09/29/2021","19:30:00",13.02991048,7.466351841,4.161809,13.6722222222222,13.6722222222222
"Bodega Bay",3,2021-09-29 19:45:00,"09/29/2021","19:45:00",13.04426692,7.466029719,4.005491,13.6833333333333,13.6833333333333
"Bodega Bay",3,2021-09-29 20:00:00,"09/29/2021","20:00:00",13.06060219,7.476375901,3.835113,13.7166666666667,13.7166666666667
"Bodega Bay",3,2021-09-29 20:15:00,"09/29/2021","20:15:00",13.08075867,7.491497576,3.652927,13.7333333333333,13.7333333333333
"Bodega Bay",3,2021-09-29 20:30:00,"09/29/2021","20:30:00",13.09412826,7.525158147,3.460571,13.7555555555556,13.7555555555556
"Bodega Bay",3,2021-09-29 20:45:00,"09/29/2021","20:45:00",13.08693059,7.533355178,3.260721,13.7333333333333,13.7333333333333
"Bodega Bay",3,2021-09-29 21:00:00,"09/29/2021","21:00:00",13.0568534,7.548942041,3.055264,13.6944444444444,13.6944444444444
"Bodega Bay",3,2021-09-29 21:15:00,"09/29/2021","21:15:00",13.00609176,7.565134198,2.847114,13.6166666666667,13.6166666666667
"Bodega Bay",3,2021-09-29 21:30:00,"09/29/2021","21:30:00",12.95530237,7.573767975,2.638256,13.5777777777778,13.5777777777778
"Bodega Bay",3,2021-09-29 21:45:00,"09/29/2021","21:45:00",12.88373787,7.580085022,2.431636,13.4777777777778,13.4777777777778
"Bodega Bay",3,2021-09-29 22:00:00,"09/29/2021","22:00:00",12.80500444,7.579556361,2.229177,13.4166666666667,13.4166666666667
"Bodega Bay",3,2021-09-29 22:15:00,"09/29/2021","22:15:00",12.7281146,7.579849484,2.033657,13.3055555555556,13.3055555555556
"Bodega Bay",3,2021-09-29 22:30:00,"09/29/2021","22:30:00",12.63675109,7.577178247,1.846793,13.2222222222222,13.2222222222222
"Bodega Bay",3,2021-09-29 22:45:00,"09/29/2021","22:45:00",12.54763681,7.574015758,1.670819,13.1166666666667,13.1166666666667
"Bodega Bay",3,2021-09-29 23:00:00,"09/29/2021","23:00:00",12.4738,7.558909283,1.50772,13.0611111111111,13.0611111111111
"Bodega Bay",3,2021-09-29 23:15:00,"09/29/2021","23:15:00",12.41466536,7.548534996,1.358693,12.9944444444444,12.9944444444444
"Bodega Bay",3,2021-09-29 23:30:00,"09/29/2021","23:30:00",12.35487853,7.548752832,1.225419,12.9222222222222,12.9222222222222
"Bodega Bay",3,2021-09-29 23:45:00,"09/29/2021","23:45:00",12.28608149,7.528098264,1.108673,12.8666666666667,12.8666666666667
"Bodega Bay",3,2021-09-30 00:00:00,"09/30/2021","00:00:00",12.22849213,7.515844798,1.009556,12.8055555555556,12.8055555555556
"Bodega Bay",3,2021-09-30 00:15:00,"09/30/2021","00:15:00",12.18880059,7.511908148,0.928416,12.7611111111111,12.7611111111111
"Bodega Bay",3,2021-09-30 00:30:00,"09/30/2021","00:30:00",12.14350614,7.5131415,0.865777,12.7388888888889,12.7388888888889
"Bodega Bay",3,2021-09-30 00:45:00,"09/30/2021","00:45:00",12.09686748,7.500850488,0.821601,12.6944444444444,12.6944444444444
"Bodega Bay",3,2021-09-30 01:00:00,"09/30/2021","01:00:00",12.06215635,7.501880499,0.795884,12.6611111111111,12.6611111111111
"Bodega Bay",3,2021-09-30 01:15:00,"09/30/2021","01:15:00",12.03421182,7.505375203,0.788278,12.6444444444444,12.6444444444444
"Bodega Bay",3,2021-09-30 01:30:00,"09/30/2021","01:30:00",12.00308518,7.500940892,0.800315,12.6111111111111,12.6111111111111
"Bodega Bay",3,2021-09-30 01:45:00,"09/30/2021","01:45:00",11.98235179,7.498632212,0.832712,12.6,12.6
"Bodega Bay",3,2021-09-30 02:00:00,"09/30/2021","02:00:00",11.97200975,7.490629293,0.884491,12.6,12.6
"Bodega Bay",3,2021-09-30 02:15:00,"09/30/2021","02:15:00",11.95915872,7.487129084,0.954539,12.5888888888889,12.5888888888889
"Bodega Bay",3,2021-09-30 02:30:00,"09/30/2021","02:30:00",11.94446126,7.487791946,1.041639,12.5777777777778,12.5777777777778
"Bodega Bay",3,2021-09-30 02:45:00,"09/30/2021","02:45:00",11.92169693,7.487009768,1.144617,12.5444444444444,12.5444444444444
"Bodega Bay",3,2021-09-30 03:00:00,"09/30/2021","03:00:00",11.90189355,7.488262882,1.261907,12.5333333333333,12.5333333333333
"Bodega Bay",3,2021-09-30 03:15:00,"09/30/2021","03:15:00",11.88169717,7.490234242,1.392224,12.4833333333333,12.4833333333333
"Bodega Bay",3,2021-09-30 03:30:00,"09/30/2021","03:30:00",11.86163768,7.489203205,1.534145,12.4722222222222,12.4722222222222
"Bodega Bay",3,2021-09-30 03:45:00,"09/30/2021","03:45:00",11.83787641,7.488475457,1.686382,12.45,12.45
"Bodega Bay",3,2021-09-30 04:00:00,"09/30/2021","04:00:00",11.81097693,7.485440694,1.84712,12.4277777777778,12.4277777777778
"Bodega Bay",3,2021-09-30 04:15:00,"09/30/2021","04:15:00",11.78121462,7.483891627,2.014978,12.3944444444444,12.3944444444444
"Bodega Bay",3,2021-09-30 04:30:00,"09/30/2021","04:30:00",11.73752485,7.48464573,2.188367,12.3444444444444,12.3444444444444
"Bodega Bay",3,2021-09-30 04:45:00,"09/30/2021","04:45:00",11.6998643,7.48333838,2.365638,12.3,12.3
"Bodega Bay",3,2021-09-30 05:00:00,"09/30/2021","05:00:00",11.65000068,7.483443065,2.545259,12.2555555555556,12.2555555555556
"Bodega Bay",3,2021-09-30 05:15:00,"09/30/2021","05:15:00",11.57746567,7.486842444,2.725058,12.1722222222222,12.1722222222222
"Bodega Bay",3,2021-09-30 05:30:00,"09/30/2021","05:30:00",11.51823013,7.488903941,2.903363,12.1166666666667,12.1166666666667
"Bodega Bay",3,2021-09-30 05:45:00,"09/30/2021","05:45:00",11.47246908,7.488484233,3.078251,12.0722222222222,12.0722222222222
"Bodega Bay",3,2021-09-30 06:00:00,"09/30/2021","06:00:00",11.45383274,7.487097582,3.247936,12.0722222222222,12.0722222222222
"Bodega Bay",3,2021-09-30 06:15:00,"09/30/2021","06:15:00",11.42960235,7.485619629,3.410073,12.05,12.05
"Bodega Bay",3,2021-09-30 06:30:00,"09/30/2021","06:30:00",11.40377851,7.482416919,3.56288,12.0333333333333,12.0333333333333
"Bodega Bay",3,2021-09-30 06:45:00,"09/30/2021","06:45:00",11.383456,7.483228324,3.704443,12.0111111111111,12.0111111111111
"Bodega Bay",3,2021-09-30 07:00:00,"09/30/2021","07:00:00",11.36340172,7.48771388,3.83308,12,12
"Bodega Bay",3,2021-09-30 07:15:00,"09/30/2021","07:15:00",11.35193467,7.489718988,3.946853,11.9777777777778,11.9777777777778
"Bodega Bay",3,2021-09-30 07:30:00,"09/30/2021","07:30:00",11.34616275,7.492473411,4.044445,11.9888888888889,11.9888888888889
"Bodega Bay",3,2021-09-30 07:45:00,"09/30/2021","07:45:00",11.34345111,7.492212637,4.124646,11.9777777777778,11.9777777777778
"Bodega Bay",3,2021-09-30 08:00:00,"09/30/2021","08:00:00",11.34234572,7.487061376,4.186545,11.9888888888889,11.9888888888889
"Bodega Bay",3,2021-09-30 08:15:00,"09/30/2021","08:15:00",11.34335871,7.489361298,4.22961,11.9888888888889,11.9888888888889
"Bodega Bay",3,2021-09-30 08:30:00,"09/30/2021","08:30:00",11.34732596,7.491525203,4.253554,11.9888888888889,11.9888888888889
"Bodega Bay",3,2021-09-30 08:45:00,"09/30/2021","08:45:00",11.35352457,7.48961637,4.258815,12,12
"Bodega Bay",3,2021-09-30 09:00:00,"09/30/2021","09:00:00",11.37062627,7.494121377,4.250548,12.0333333333333,12.0333333333333
"Bodega Bay",3,2021-09-30 09:15:00,"09/30/2021","09:15:00",11.40917816,7.500368874,4.231429,12.0722222222222,12.0722222222222
"Bodega Bay",3,2021-09-30 09:30:00,"09/30/2021","09:30:00",11.47641965,7.503017315,4.202199,12.15,12.15
"Bodega Bay",3,2021-09-30 09:45:00,"09/30/2021","09:45:00",11.55141963,7.506150325,4.163735,12.2333333333333,12.2333333333333
"Bodega Bay",3,2021-09-30 10:00:00,"09/30/2021","10:00:00",11.6265761,7.501653054,4.117228,12.3333333333333,12.3333333333333
"Bodega Bay",3,2021-09-30 10:15:00,"09/30/2021","10:15:00",11.68409592,7.49564248,4.063818,12.3444444444444,12.3444444444444
"Bodega Bay",3,2021-09-30 10:30:00,"09/30/2021","10:30:00",11.74417222,7.492242176,4.005009,12.45,12.45
"Bodega Bay",3,2021-09-30 10:45:00,"09/30/2021","10:45:00",11.79866942,7.496468998,3.942137,12.4944444444444,12.4944444444444
"Bodega Bay",3,2021-09-30 11:00:00,"09/30/2021","11:00:00",11.8605772,7.503618997,3.876897,12.5555555555556,12.5555555555556
"Bodega Bay",3,2021-09-30 11:15:00,"09/30/2021","11:15:00",11.94252249,7.502146783,3.810716,12.6222222222222,12.6222222222222
"Bodega Bay",3,2021-09-30 11:30:00,"09/30/2021","11:30:00",12.00546272,7.502583142,3.74534,12.6944444444444,12.6944444444444
